AREA,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERSONA,P02,P05A,P06,P09,P10,P11,P12B,P16,P18,P20C,P21,P23,P24,P25,P26,Partpropi,Partconvi,Partmedio,Partafijue,Partespen,Partdepor,Partdomin,Partdomex,Partcuida,PartiVolunComuni,Partdomto,Partrabajo,Partbusco,PartiAutoconsum,Partremuto,PartiTTT,ocupado,desocup,Etnia,id_upm,id_hogar,id_per,ciudades,provin,rn,dominio,fexp
1,10150,33,5,11,1,6,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,11,1,1,1,10,1,2, ,1,6, , , , , ,4520,7231,5,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,11,1,2,2,1,1,2, ,1,3, , , , , ,1410,7531,5,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,11,1,3,2,1,3,2, ,2,5, , ,1, , ,8610,2221,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,11,1,4,2,10,6,1,5, ,3,12, , ,11,3, , , ,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,11,1,5,1,10,6,1,2, ,10,12, , ,11,3, , , ,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,14,1,1,1,1,1,2, ,1,6,12, , ,11,2, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,5,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,14,1,2,2,10,1,2, ,1,6,12, , ,11,4, , , ,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,5,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,15,1,3,1,10, ,1,1, ,7,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,15,1,2,1,10,6,1,3, ,2, , ,2, , ,6010,2656,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,15,1,1,2,1,3,2, ,13,6, , , , , ,8610,4226,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,3,1,10, ,1,1, ,7,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,4,2,10, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,5,1,10, ,1,1, ,3,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,6,2,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,1,1,10,1,2, ,3,3, , , , , ,5610,9411,5,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,33,5,16,1,2,2,10,1,2, ,3,3, , , , , ,5610,9411,5,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,2,10150033005,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,35,6,2,1,1,2,2,3,2, ,5,4, , ,1, , ,4771,5221,4,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,2,1,2,1,2,6,2, ,5,6, , ,1, , ,4771,5221,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,2,1,3,1,1,6,2, ,5,6, , ,1, , ,4771,5221,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,7,1,1,1,1,1,2, ,5,6,12, , ,11,2, , , ,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1, ,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,7,1,2,2,1,1,2, ,2,2, , , , , ,4772,5221,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,8,1,1,1,1,2,2, ,2,6, , ,1, , ,4210,2142,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,10,1,3,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,10,1,1,1,10,1,2, ,2,1, , , , , ,8620,2212,5,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,10,1,2,2,10,1,1,1, ,5,12, , ,11,3, , , ,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,12,1,1,1,1,1,1,6, ,1, , , , , ,6910,1212,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,12,1,2,2,1,1,1,6, ,2, , , , , ,6810,3324,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,13,1,1,2,2,3,2, ,1,3,12, , ,11,4, , , ,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1, ,0,5,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,14,1,3,1,1, ,1,1, ,4,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,14,1,1,1,2,1,2, ,2,2, , ,1, , ,8620,2212,5,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,14,1,2,2,1,1,2, ,2,5, , , , , ,6419,1346,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,16,1,3,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,16,1,2,2,10,5,1,6, ,3,12, , ,6, , , , ,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,35,6,16,1,1,1,1,5,2, ,5,6, , ,1, , ,8541,5153,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,0,4,10150035006,1.02E+16,1.02E+18, ,1,1,1,269.549.269.212.636
1,10150,37,4,1,1,1,1,10,5,2, ,1,6, , , , , ,5224,9333,5,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,0,2,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,1,1,2,2,10,5,2, ,5,6, , , , , ,9700,9111,9,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,3,1,10, ,1,2, ,2,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,4,2,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,5,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,1,1,10,5,2, ,5,6, , , , , ,111,6111,5,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,2,2,10,5,2, ,5,6, , , , , ,4781,5211,5,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,6,1,10,6,2, ,5,6, , , , , ,111,6111,5,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,7,1,10,6,2, ,5,7, , , , , ,111,6111,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,8,2,10,6,2, ,5,7, , , , , ,111,6111,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,2,1,9,1,10,6,2, ,5,7, , , , , ,111,9211,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,1,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,1,1,1,1,2, ,5,3, , , , , ,4921,8332,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,2,2,10,1,2, ,2,2, , , , , ,4711,5221,5,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,3,1,10,6,1,1, ,3,12, , ,11,3, , , ,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,4,1,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,5,1,10,6,1,1, ,2,12, , ,11,3, , , ,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,3,1,6,1,1,6,1,1, ,1,12, , ,11,3, , , ,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,6,1,1,2,10,1,2, ,9,6, , , , , ,5610,9411,5,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,6,1,2,1,10,1,2, ,9,6, , , , , ,5610,9411,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,7,1,1,1,1,1,2, ,5,3, , , , , ,2593,7222,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,0,3,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,7,1,2,2,1,1,2, ,5,3, , ,2, , ,8620,4120,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,3,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,8,1,1,1,1,6,2, ,2,3, , , , , ,8730,5322,5,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,9,1,4,1,10, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,9,1,1,2,10,2,2, ,3,6, , , , , ,4799,5243,5,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,9,1,2,1,10,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,9,1,3,2,10,6,1,1, ,9,12, , ,11,3, , , ,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,10,1,3,1,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,10,1,1,1,1,2,2, ,2,5, , , , , ,6419,2412,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,10,1,2,2,1,2,2, ,2,5, , , , , ,8411,2411,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,11,1,4,2,10, ,1,1, ,5,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,11,1,2,2,10,6,1,2, ,3,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,11,1,1,2,10,3,2, ,3,6, , , , , ,1410,7531,5,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,11,1,3,2,10,6,1,1, ,7,12, , ,11,3, , , ,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,12,1,1,1,2,1,2, ,12,3, , , , , ,3811,9611,5,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,12,1,2,2,10,1,2, ,12,3, , , , , ,3811,9611,6,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,12,1,3,1,10,6,2, ,2,5, , , , , ,7110,2142,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,12,1,4,2,10,6,1,2, ,2,12, , ,11,3, , , ,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,13,1,3,2,1, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,13,1,1,1,1,1,2, ,2,6, , , , , ,7110,2142,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,37,4,13,1,2,2,10,1,2, ,8,3,12, , ,11,4, , , ,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1, ,0,4,10150037004,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,38,9,1,1,2,2,10,1,2, ,3,1,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,1,1,1,1,10,1,2, ,3,3,12, , ,11,1, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,2,1,3,2,10, ,1,1, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,2,1,1,1,10,1,2, ,3,6, , ,1, , ,4100,7112,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,2,1,2,2,10,1,2, ,3,6, , ,3, , ,9700,9111,9,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,3,1,1,2,10,6,2, ,5,6, , , , , ,1410,7533,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,3,1,2,2,1,6,2, ,12,3, , , , , ,8411,4227,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,3,1,3,2,10,6,1,1, ,2,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,3,1,4,2,10,6,1,2, ,9,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,4,1,1,1,10,1,2, ,2,2, , , , , ,7310,3311,4,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,4,1,2,2,10,1,2, ,7,5, , , , , ,7310,3311,4,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,4,2,10, ,1,1, ,1,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,5,1,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,3,2,10,1,1,3, ,3,12, , ,11,3, , , ,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,1,1,1,1,2, ,5,3, , , , , ,3600,4214,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,2,2,1,1,2, ,5,3, , , , , ,2023,4211,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,5,1,6,2,10,6,1,5, ,2,12, , ,11,3, , , ,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1, ,0,2,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,6,1,1,1,10,6,2, ,5,3, , , , , ,9602,5141,4,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,7,1,1,2,10,6,1,5, ,2,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,7,1,2,2,10,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,7,1,3,1,10,6,1,3, ,1,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,7,1,4,1,10,6,1,5, ,1,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,7,1,5,1,10,6,1,1, ,3,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,8,1,3,1,1, ,1,2, ,6,12, , ,11,3, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,8,1,1,1,1,1,2, ,5,6, , ,10, , ,4711,5221,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,8,1,2,2,1,1,2, ,5,2, , , , , ,4752,5221,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,8,1,4,1,1,6,1,2, ,9,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,12,1,3,2,10, , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0, ,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,12,1,1,2,10,1,2, ,3,5, , , , , ,4711,5211,5,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,12,1,2,1,10,1,2, ,5,6, , , , , ,4711,5211,5,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,13,1,1,1,1,1,2, ,1,6, , , , , ,4711,5211,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,13,1,2,2,1,1,2, ,1,6, , , , , ,4711,5211,5,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,13,1,3,2,1,6,1,1, ,3,12, , ,11,3, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,38,9,13,1,4,1,1,6,1,1, ,1,12, , ,11,3, , , ,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150038009,1.02E+16,1.02E+18, ,1,1,1,215.639.415.370.108
1,10150,40,7,3,1,1,2,1,4,2, ,2,3,12, , ,11,2, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,4,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,3,1,2,1,10,4,2, ,2,4,12, , ,2, , , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1, ,0,4,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,3,1,3,1,10,6,1,2, ,3,12, , ,11,3, , , ,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1, ,0,4,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,4,1,1,1,1,1,1,6, ,2, , ,2, , ,6920,2411,5,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,0,2,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,4,1,2,2,10,1,2, ,9,6,12, , ,11,4, , , ,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,0,2,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,4,1,3,2,10,6,2, ,2,4, , , , , ,6920,2411,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,2,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,4,1,4,1,10,6,1,6, ,3,12, , ,11,3, , , ,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,0,2,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
1,10150,40,7,5,1,1,2,3,3,2, ,2,6, , ,8, , ,150,1311,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,4,10150040007,1.02E+16,1.02E+18, ,1,1,1,196.035.832.154.644
