provincia;partidoPolitico;sexo;votos
Quito;MOVIMIENTO FUERZA MEJIENSE;M;440
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;510
Quito;MOVIMIENTO NACIONAL PODEMOS;M;83
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;427
Quito;UNIDAD POPULAR;M;107
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;187
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA - DEMOCRACIA SÍ - VIVE;M;58
Quito;UNION ECUATORIANA;M;596
Quito;PARTIDO POLÍTICO AVANZA;M;115
Quito;PARTIDO SOCIAL CRISTIANO;M;107
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;170
Quito;MOVIMIENTO FUERZA MEJIENSE;F;71
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;331
Quito;MOVIMIENTO NACIONAL PODEMOS;F;14
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;142
Quito;UNIDAD POPULAR;F;44
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;46
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA - DEMOCRACIA SÍ - VIVE;F;67
Quito;UNION ECUATORIANA;F;337
Quito;PARTIDO POLÍTICO AVANZA;F;27
Quito;PARTIDO SOCIAL CRISTIANO;F;68
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;171
Quito;MOVIMIENTO FUERZA MEJIENSE;M;90
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;325
Quito;MOVIMIENTO NACIONAL PODEMOS;M;14
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;149
Quito;UNIDAD POPULAR;M;38
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;51
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA - DEMOCRACIA SÍ - VIVE;M;80
Quito;UNION ECUATORIANA;M;242
Quito;PARTIDO POLÍTICO AVANZA;M;51
Quito;PARTIDO SOCIAL CRISTIANO;M;52
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;2175
Quito;MOVIMIENTO FUERZA MEJIENSE;F;2346
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;2015
Quito;MOVIMIENTO NACIONAL PODEMOS;F;278
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1706
Quito;UNIDAD POPULAR;F;122
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;216
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA - DEMOCRACIA SÍ - VIVE;F;344
Quito;UNION ECUATORIANA;F;1989
Quito;PARTIDO POLÍTICO AVANZA;F;230
Quito;PARTIDO SOCIAL CRISTIANO;F;364
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1856
Quito;MOVIMIENTO FUERZA MEJIENSE;M;2175
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;2011
Quito;MOVIMIENTO NACIONAL PODEMOS;M;276
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1615
Quito;UNIDAD POPULAR;M;150
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;215
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA - DEMOCRACIA SÍ - VIVE;M;314
Quito;UNION ECUATORIANA;M;1470
Quito;PARTIDO POLÍTICO AVANZA;M;261
Quito;PARTIDO SOCIAL CRISTIANO;M;350
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;149
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;F;236
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;F;291
Quito;IZQUIERDA DEMOCRÁTICA;F;91
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;14
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;F;154
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;F;229
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;117
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;M;182
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;M;311
Quito;IZQUIERDA DEMOCRÁTICA;M;63
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;7
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;M;116
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;M;203
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;364
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;F;487
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;F;143
Quito;IZQUIERDA DEMOCRÁTICA;F;83
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;28
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;F;229
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;F;215
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;347
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;M;372
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;M;123
Quito;IZQUIERDA DEMOCRÁTICA;M;96
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;31
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;M;203
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;M;239
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;280
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;F;109
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;F;41
Quito;IZQUIERDA DEMOCRÁTICA;F;27
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;7
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;F;63
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;F;58
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;289
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;M;102
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;M;42
Quito;IZQUIERDA DEMOCRÁTICA;M;26
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;9
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;M;58
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;M;44
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;137
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;F;165
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;F;211
Quito;IZQUIERDA DEMOCRÁTICA;F;211
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;38
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;F;295
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;F;419
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;116
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;M;129
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;M;194
Quito;IZQUIERDA DEMOCRÁTICA;M;174
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;39
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;M;235
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;M;399
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;571
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;F;1376
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;F;1174
Quito;IZQUIERDA DEMOCRÁTICA;F;316
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;F;84
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;F;1051
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;F;1687
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;523
Quito;ALIANZA SUMA 23 - DEMOCRACIA SI 20;M;1121
Quito;ALIANZA PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO;M;1258
Quito;IZQUIERDA DEMOCRÁTICA;M;281
Quito;MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE;M;102
Quito;ALIANZA UNIDAD PEDROMONCAYENSE 35-114;M;954
Quito;ALIANZA BANDOLA VIVE - CONCERTACIÓN;M;1639
Quito;MOVIMIENTO NUESTRA LLACTA;F;9
Quito;MOVIMIENTO VIVE;F;16
Quito;MOVIMIENTO TODOS;F;44
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;52
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;50
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;16
Quito;ALIANZA SUMANDO CONCIENCIA;F;32
Quito;MOVIMIENTO NACIONAL PODEMOS;F;11
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;4
Quito;MOVIMIENTO UNIR;F;3
Quito;IZQUIERDA DEMOCRÁTICA;F;66
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;21
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;7
Quito;MOVIMIENTO CONCERTACION;F;0
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;5
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;48
Quito;PARTIDO SOCIAL CRISTIANO;F;499
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;19
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;1
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;4
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1
Quito;PARTIDO POLÍTICO AVANZA;F;2
Quito;MOVIMIENTO NUESTRA LLACTA;M;3
Quito;MOVIMIENTO VIVE;M;14
Quito;MOVIMIENTO TODOS;M;57
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;46
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;65
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;13
Quito;ALIANZA SUMANDO CONCIENCIA;M;29
Quito;MOVIMIENTO NACIONAL PODEMOS;M;5
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;8
Quito;MOVIMIENTO UNIR;M;4
Quito;IZQUIERDA DEMOCRÁTICA;M;65
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;24
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;4
Quito;MOVIMIENTO CONCERTACION;M;2
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;11
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;48
Quito;PARTIDO SOCIAL CRISTIANO;M;518
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;11
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;4
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;3
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;2
Quito;PARTIDO POLÍTICO AVANZA;M;10
Quito;MOVIMIENTO NUESTRA LLACTA;F;1
Quito;MOVIMIENTO VIVE;F;5
Quito;MOVIMIENTO TODOS;F;11
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;21
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;16
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;6
Quito;ALIANZA SUMANDO CONCIENCIA;F;10
Quito;MOVIMIENTO NACIONAL PODEMOS;F;1
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;0
Quito;MOVIMIENTO UNIR;F;2
Quito;IZQUIERDA DEMOCRÁTICA;F;62
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;0
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;5
Quito;MOVIMIENTO CONCERTACION;F;0
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;0
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;4
Quito;PARTIDO SOCIAL CRISTIANO;F;55
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;3
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;0
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;5
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1
Quito;PARTIDO POLÍTICO AVANZA;F;17
Quito;MOVIMIENTO NUESTRA LLACTA;M;1
Quito;MOVIMIENTO VIVE;M;5
Quito;MOVIMIENTO TODOS;M;11
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;28
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;15
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;6
Quito;ALIANZA SUMANDO CONCIENCIA;M;9
Quito;MOVIMIENTO NACIONAL PODEMOS;M;1
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;0
Quito;MOVIMIENTO UNIR;M;1
Quito;IZQUIERDA DEMOCRÁTICA;M;63
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;1
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;7
Quito;MOVIMIENTO CONCERTACION;M;0
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;0
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;9
Quito;PARTIDO SOCIAL CRISTIANO;M;65
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;2
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;1
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;8
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;0
Quito;PARTIDO POLÍTICO AVANZA;M;26
Quito;MOVIMIENTO NUESTRA LLACTA;F;481
Quito;MOVIMIENTO VIVE;F;539
Quito;MOVIMIENTO TODOS;F;4049
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;1635
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;3488
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;526
Quito;ALIANZA SUMANDO CONCIENCIA;F;1118
Quito;MOVIMIENTO NACIONAL PODEMOS;F;520
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;101
Quito;MOVIMIENTO UNIR;F;289
Quito;IZQUIERDA DEMOCRÁTICA;F;3313
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;517
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;342
Quito;MOVIMIENTO CONCERTACION;F;119
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;320
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;2316
Quito;PARTIDO SOCIAL CRISTIANO;F;2611
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;673
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;134
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;333
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;62
Quito;PARTIDO POLÍTICO AVANZA;F;220
Quito;MOVIMIENTO NUESTRA LLACTA;M;321
Quito;MOVIMIENTO VIVE;M;540
Quito;MOVIMIENTO TODOS;M;3543
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;1425
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;3195
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;526
Quito;ALIANZA SUMANDO CONCIENCIA;M;1021
Quito;MOVIMIENTO NACIONAL PODEMOS;M;436
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;130
Quito;MOVIMIENTO UNIR;M;304
Quito;IZQUIERDA DEMOCRÁTICA;M;3346
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;523
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;306
Quito;MOVIMIENTO CONCERTACION;M;147
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;392
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;2234
Quito;PARTIDO SOCIAL CRISTIANO;M;2512
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;472
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;163
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;359
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;71
Quito;PARTIDO POLÍTICO AVANZA;M;242
Quito;MOVIMIENTO NUESTRA LLACTA;F;49
Quito;MOVIMIENTO VIVE;F;318
Quito;MOVIMIENTO TODOS;F;488
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;506
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1024
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;64
Quito;ALIANZA SUMANDO CONCIENCIA;F;239
Quito;MOVIMIENTO NACIONAL PODEMOS;F;268
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;27
Quito;MOVIMIENTO UNIR;F;239
Quito;IZQUIERDA DEMOCRÁTICA;F;715
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;92
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;94
Quito;MOVIMIENTO CONCERTACION;F;192
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;89
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;740
Quito;PARTIDO SOCIAL CRISTIANO;F;517
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;143
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;54
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;51
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;22
Quito;PARTIDO POLÍTICO AVANZA;F;94
Quito;MOVIMIENTO NUESTRA LLACTA;M;42
Quito;MOVIMIENTO VIVE;M;237
Quito;MOVIMIENTO TODOS;M;353
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;372
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;816
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;53
Quito;ALIANZA SUMANDO CONCIENCIA;M;201
Quito;MOVIMIENTO NACIONAL PODEMOS;M;217
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;24
Quito;MOVIMIENTO UNIR;M;221
Quito;IZQUIERDA DEMOCRÁTICA;M;660
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;80
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;66
Quito;MOVIMIENTO CONCERTACION;M;154
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;72
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;706
Quito;PARTIDO SOCIAL CRISTIANO;M;472
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;102
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;69
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;50
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;25
Quito;PARTIDO POLÍTICO AVANZA;M;78
Quito;MOVIMIENTO NUESTRA LLACTA;F;42
Quito;MOVIMIENTO VIVE;F;49
Quito;MOVIMIENTO TODOS;F;389
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;225
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;428
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;52
Quito;ALIANZA SUMANDO CONCIENCIA;F;78
Quito;MOVIMIENTO NACIONAL PODEMOS;F;50
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;7
Quito;MOVIMIENTO UNIR;F;32
Quito;IZQUIERDA DEMOCRÁTICA;F;403
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;72
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;43
Quito;MOVIMIENTO CONCERTACION;F;23
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;37
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;299
Quito;PARTIDO SOCIAL CRISTIANO;F;306
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;79
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;16
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;25
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;9
Quito;PARTIDO POLÍTICO AVANZA;F;32
Quito;MOVIMIENTO NUESTRA LLACTA;M;26
Quito;MOVIMIENTO VIVE;M;49
Quito;MOVIMIENTO TODOS;M;360
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;165
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;351
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;65
Quito;ALIANZA SUMANDO CONCIENCIA;M;47
Quito;MOVIMIENTO NACIONAL PODEMOS;M;30
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;8
Quito;MOVIMIENTO UNIR;M;32
Quito;IZQUIERDA DEMOCRÁTICA;M;408
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;50
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;21
Quito;MOVIMIENTO CONCERTACION;M;13
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;35
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;300
Quito;PARTIDO SOCIAL CRISTIANO;M;283
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;54
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;23
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;16
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;14
Quito;PARTIDO POLÍTICO AVANZA;M;27
Quito;MOVIMIENTO NUESTRA LLACTA;F;10
Quito;MOVIMIENTO VIVE;F;7
Quito;MOVIMIENTO TODOS;F;50
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;F;77
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;53
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;11
Quito;ALIANZA SUMANDO CONCIENCIA;F;9
Quito;MOVIMIENTO NACIONAL PODEMOS;F;14
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;1
Quito;MOVIMIENTO UNIR;F;8
Quito;IZQUIERDA DEMOCRÁTICA;F;63
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;9
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;5
Quito;MOVIMIENTO CONCERTACION;F;2
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;F;3
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;52
Quito;PARTIDO SOCIAL CRISTIANO;F;45
Quito;MOVIMIENTO DEMOCRACIA SÍ;F;17
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;4
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;2
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1
Quito;PARTIDO POLÍTICO AVANZA;F;4
Quito;MOVIMIENTO NUESTRA LLACTA;M;3
Quito;MOVIMIENTO VIVE;M;12
Quito;MOVIMIENTO TODOS;M;51
Quito;MOVIMIENTO RUMIÑAHUI EN ACCION;M;54
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;45
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;9
Quito;ALIANZA SUMANDO CONCIENCIA;M;9
Quito;MOVIMIENTO NACIONAL PODEMOS;M;10
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;1
Quito;MOVIMIENTO UNIR;M;6
Quito;IZQUIERDA DEMOCRÁTICA;M;42
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;6
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;3
Quito;MOVIMIENTO CONCERTACION;M;2
Quito;ALIANZA UNIDAD Y PROGRESO RUMIÑAHUI;M;5
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;49
Quito;PARTIDO SOCIAL CRISTIANO;M;37
Quito;MOVIMIENTO DEMOCRACIA SÍ;M;7
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;1
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;3
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1
Quito;PARTIDO POLÍTICO AVANZA;M;2
Quito;ALIANZA CREO 21 - MCA 106;F;320
Quito;MOVIMIENTO NACIONAL PODEMOS;F;6
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;187
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;F;128
Quito;PARTIDO POLÍTICO AVANZA;F;130
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;19
Quito;ALIANZA CREO 21 - MCA 106;M;347
Quito;MOVIMIENTO NACIONAL PODEMOS;M;9
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;182
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;M;98
Quito;PARTIDO POLÍTICO AVANZA;M;137
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;26
Quito;ALIANZA CREO 21 - MCA 106;F;1359
Quito;MOVIMIENTO NACIONAL PODEMOS;F;97
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;680
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;F;317
Quito;PARTIDO POLÍTICO AVANZA;F;855
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;85
Quito;ALIANZA CREO 21 - MCA 106;M;1315
Quito;MOVIMIENTO NACIONAL PODEMOS;M;112
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;724
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;M;307
